group,names,scores,logfoldchanges,pvals,pvals_adj
Dendritic cells,IDUA,-4.239585,2.996322,2.3174470413791486e-05,0.0002937563904865431
Dendritic cells,ZNF45,-4.239721,2.7421122,2.316052193619016e-05,0.0002937563904865431
Dendritic cells,EOGT,-4.240371,2.6579916,2.309399675755824e-05,0.0002937563904865431
Dendritic cells,NKG7,-4.246516,,0.00012205646305853649,0.0012893090752964945
Dendritic cells,SPHK1,-4.2515745,2.7061043,2.1975865907275264e-05,0.0002844481798420559
Dendritic cells,APOBEC3A,-4.2546415,,0.00011293141125197757,0.0012247958120133959
Dendritic cells,GZMK,-4.26675,,0.00010115420802066065,0.001133667282573014
Dendritic cells,GIMAP4,-4.293815,,0.00011859266619362044,0.0012599613899645916
Dendritic cells,CTSW,-4.296261,,0.00010982546725523438,0.0012180737699164568
Dendritic cells,C6orf25,-4.3373632,2.5781407,1.4969611592777041e-05,0.0001979434971764331
Dendritic cells,ZNF799,-4.3421755,2.893313,1.4647671818861354e-05,0.0001950900058193273
Dendritic cells,SPRY1,-4.3619757,2.7340894,1.3391275953186838e-05,0.00018097915589674566
Dendritic cells,ELOVL4,-4.367485,2.8841627,1.3060413133384833e-05,0.00017781510621600981
Dendritic cells,AC005082.12,-4.463898,3.1011465,8.391033657761541e-06,0.0001177306859768375
Dendritic cells,TNFRSF17,-4.4664207,2.7783597,8.293502365825578e-06,0.0001172573642183647
Dendritic cells,DMTN,-4.467113,2.7010808,8.266925338866276e-06,0.0001172573642183647
Dendritic cells,TMEM177,-4.4720516,3.080654,8.079671201397664e-06,0.00011601902865756958
Dendritic cells,CST7,-4.4982862,,5.348051674690157e-05,0.0006260967501962107
Dendritic cells,PRF1,-4.617102,,3.567394554596248e-05,0.00043712474608986025
Dendritic cells,LDOC1L,-4.6523457,2.9815419,3.4461158133852352e-06,5.185098250182296e-05
Dendritic cells,ANKAR,-4.672459,3.3810556,3.1276951516165447e-06,4.750994784025792e-05
Dendritic cells,TRIM23,-4.79543,3.6614792,1.7148030221980668e-06,2.64857811327735e-05
Dendritic cells,IL6,-4.7976375,3.5668104,1.696182786429378e-06,2.642020306319658e-05
Dendritic cells,HBA1,-4.859368,3.0587687,1.2475840097509098e-06,1.959879837540318e-05
Dendritic cells,SLC48A1,-4.961016,3.200905,7.46475606290444e-07,1.1930627516189879e-05
Dendritic cells,ZNF212,-4.9848886,3.9717906,6.607235856869071e-07,1.0652718863969608e-05
Dendritic cells,ZFP69,-5.081038,4.1134253,4.0199594968266323e-07,6.538659783333938e-06
Dendritic cells,RP11-367G6.3,-5.082046,3.4557924,3.9988899282913605e-07,6.538659783333938e-06
Dendritic cells,RP11-70P17.1,-5.0891185,4.2113504,3.854016846857868e-07,6.381696364436722e-06
Dendritic cells,RAB40C,-5.1000743,4.4481883,3.6395596279172106e-07,6.137165684506269e-06
Dendritic cells,RASGRP2,-5.1550984,,7.391926920160647e-06,0.00010697922582090763
Dendritic cells,DPY19L4,-5.1681747,3.9919076,2.543291094175043e-07,4.368756103825915e-06
Dendritic cells,ZNF528,-5.283978,4.2670197,1.368900011536129e-07,2.4192675203878896e-06
Dendritic cells,ABCC10,-5.333118,4.110182,1.0484872973351698e-07,1.870989953885478e-06
Dendritic cells,PDIK1L,-5.4453464,4.1588025,5.6543612205456724e-08,1.0289817745903906e-06
Dendritic cells,CCL5,-5.4670615,,2.2694922892485905e-06,3.476105689699091e-05
Dendritic cells,OSBPL7,-5.467171,4.4836793,5.0076649396803426e-08,9.281027982802084e-07
Dendritic cells,TKTL1,-5.529982,4.954092,3.5216505893467606e-08,6.742493524186818e-07
Dendritic cells,PRR5L,-5.5911293,4.699544,2.4909445577832428e-08,4.819322207584842e-07
Dendritic cells,SENCR,-5.6179495,4.4900594,2.1375873656063753e-08,4.1796655084941677e-07
Dendritic cells,FGFBP2,-5.6351037,,7.779028908493919e-07,1.2325737184320538e-05
Dendritic cells,PRUNE,-5.6524844,4.8540397,1.7536429323410014e-08,3.4658018383255493e-07
Dendritic cells,JAKMIP1,-5.653043,5.7339473,1.7480218657160035e-08,3.4658018383255493e-07
Dendritic cells,GNG11,-5.685602,2.9429839,1.4488733433467022e-08,2.926405719858504e-07
Dendritic cells,ZNF747,-5.6948786,4.5303316,1.3731774468754552e-08,2.8043334970634295e-07
Dendritic cells,CLSTN3,-5.6984468,4.9139543,1.3451001231922871e-08,2.777858456660027e-07
Dendritic cells,SPARC,-5.7232375,3.5108976,1.164845438624301e-08,2.432938541126665e-07
Dendritic cells,CYP27A1,-5.7843127,4.22154,8.151945186318914e-09,1.7837232443397814e-07
Dendritic cells,CRTC1,-5.8077703,5.8984947,7.101071698917008e-09,1.572502383446923e-07
Dendritic cells,RP5-887A10.1,-5.849971,5.4785385,5.532635798001104e-09,1.240120072771467e-07
Dendritic cells,CD163,-5.943552,5.043788,3.1621776843105345e-09,7.357066561725016e-08
Dendritic cells,AQP3,-5.9727635,,3.6863666040164265e-07,6.15958347107472e-06
Dendritic cells,AC113189.5,-6.029046,5.467831,1.8833278357291133e-09,4.495528002688455e-08
Dendritic cells,SREBF1,-6.0537496,4.8930426,1.6193554839214763e-09,3.9162833940100965e-08
Dendritic cells,STK17A,-6.084184,,3.430697655994241e-07,5.838539158997606e-06
Dendritic cells,RORA,-6.1492105,,1.4172477893640487e-07,2.4808585112867823e-06
Dendritic cells,TPTEP1,-6.1510353,5.0286603,8.884945311147445e-10,2.23705883313548e-08
Dendritic cells,SMPDL3A,-6.2104797,5.582583,6.130236711170249e-10,1.586954235933932e-08
Dendritic cells,TANGO6,-6.220391,6.720921,5.760572953844842e-10,1.5125618698809742e-08
Dendritic cells,PHRF1,-6.283546,5.507366,3.8672618606097787e-10,1.0301488840290976e-08
Dendritic cells,GZMH,-6.4069242,,3.560945001172784e-08,6.747440115624306e-07
Dendritic cells,TTPAL,-6.449774,6.905089,1.3309791090410387e-10,3.6512531379364616e-09
Dendritic cells,PDE6B,-6.451267,5.2022796,1.3181347493162619e-10,3.6512531379364616e-09
Dendritic cells,FCRL2,-6.501334,8.607937,9.510746575003656e-11,2.7313675320088625e-09
Dendritic cells,ATG16L1,-6.513235,5.967168,8.79774559854646e-11,2.5667073666870463e-09
Dendritic cells,CR1,-6.639922,5.6888914,3.806884462765577e-11,1.1470579741906773e-09
Dendritic cells,RFNG,-6.640707,4.6116,3.787000680951471e-11,1.1470579741906773e-09
Dendritic cells,GLYCTK,-6.664967,6.003409,3.220195204897466e-11,1.0204687563106108e-09
Dendritic cells,SUCLG2,-6.8626657,,9.95556093877586e-09,2.1527436477023567e-07
Dendritic cells,TSC22D1,-6.898829,4.319257,6.560288798415742e-12,2.2750586436770064e-10
Dendritic cells,POMT1,-6.9064407,4.9733415,6.223919106822418e-12,2.1999160227576164e-10
Dendritic cells,SPIN1,-6.9582534,5.6367855,4.343483059400027e-12,1.5653572280739705e-10
Dendritic cells,KLRC1,-7.042191,,2.412430521445703e-12,8.868094596834404e-11
Dendritic cells,MDS2,-7.239368,8.525425,5.907409874615158e-13,2.310174329689928e-11
Dendritic cells,RCL1,-7.518941,6.7831593,7.555392436892323e-14,3.156093477047293e-12
Dendritic cells,KIF3A,-7.5689225,,5.191421668330506e-14,2.219030936370109e-12
Dendritic cells,LINC00662,-7.7109,6.0275507,1.7656812223412297e-14,7.915419723568733e-13
Dendritic cells,PTPRCAP,-7.7545753,,2.6911237210130975e-09,6.341391537464197e-08
Dendritic cells,UBE2D4,-7.970174,5.763076,2.348817435603897e-15,1.199201790733323e-13
Dendritic cells,ELL,-7.9784045,,2.2009039222081996e-15,1.1557889740053345e-13
Dendritic cells,RBM48,-7.9810457,,2.1554091198504783e-15,1.1557889740053345e-13
Dendritic cells,MTERFD1,-8.105931,,7.970364929545653e-16,4.5779783564077846e-14
Dendritic cells,KDM3B,-8.155757,8.233349,5.337948589262829e-16,3.164886937762929e-14
Dendritic cells,RP5-827C21.4,-8.174804,,4.576784116783453e-16,2.8040430688826622e-14
Dendritic cells,FBXO33,-8.243609,,2.618189417535844e-16,1.6593903963554764e-14
Dendritic cells,ARMC7,-8.310862,10.433967,1.510463177874333e-16,9.915111860475087e-15
Dendritic cells,TPM1,-8.311905,10.335165,1.4975802026162868e-16,9.915111860475087e-15
Dendritic cells,CD9,-8.373506,6.1698604,9.015279631240196e-17,6.3731092162382624e-15
Dendritic cells,ZAP70,-8.449249,,1.4408155389340645e-11,4.904109186223723e-10
Dendritic cells,LTB,-8.553054,,2.347037283846439e-10,6.343903717220228e-09
Dendritic cells,CD247,-8.670378,,3.4285450164604395e-11,1.0680789390261505e-09
Dendritic cells,PCNX,-8.955859,,6.272804432216384e-19,5.2406429756425975e-17
Dendritic cells,CAPN12,-9.139409,,1.2299882776167658e-19,1.0765325972664836e-17
Dendritic cells,RIT1,-9.190704,,7.759226981773304e-20,7.130729596249667e-18
Dendritic cells,IL32,-9.2928505,,1.8844499062562538e-11,6.297488959452718e-10
Dendritic cells,KIAA0125,-9.370291,,1.5179239108558918e-20,1.4683916569226995e-18
Dendritic cells,ACTR6,-9.476171,,5.723120985453561e-21,5.843942428479803e-19
Dendritic cells,KRBOX4,-9.48554,,5.247319461237141e-21,5.673278335149332e-19
Dendritic cells,AC093323.3,-9.795551,,2.841582530847463e-22,3.2642679323110226e-20
Dendritic cells,PAXIP1-AS1,-10.130994,,1.1007092251714272e-23,1.3487357039100553e-21
Dendritic cells,ZNF92,-10.861441,,6.590812747944056e-27,1.0094928192267646e-24
Dendritic cells,S1PR5,-10.883309,,5.24018747067293e-27,8.755876882815314e-25
Dendritic cells,DCAF8,-11.701975,,7.288866869538457e-31,1.6746171632764603e-28
Dendritic cells,KLRB1,-12.004721,,2.364206924682319e-32,6.207731896523003e-30
Dendritic cells,ARL16,-12.173646,,3.3752019579688845e-33,1.0339368664578016e-30
Dendritic cells,PRAF2,-12.444412,,1.4178502582392345e-34,5.212017549287426e-32
Dendritic cells,PRR5,-12.615395,,1.8563170376244065e-35,8.529776787884148e-33
Dendritic cells,CD320,-12.850054,,1.0958418657018162e-36,6.713857830533127e-34
Dendritic cells,TNFRSF25,-13.044259,,1.0181950029605908e-37,9.357212077207829e-35
Dendritic cells,GZMA,-24.24667,,2.921569153251266e-117,5.369844103675827e-114
FCGR3A+ Monocytes,LTB,3.0404909,,0.0027077085157677927,0.011010549230046908
FCGR3A+ Monocytes,IL32,2.8845253,,0.004393581607851533,0.01692956602773819
FCGR3A+ Monocytes,LDLRAP1,2.4881582,,0.01381878338047854,0.044962224171517545
FCGR3A+ Monocytes,RP11-138A9.2,2.4396567,,0.015778736099282906,0.04898871106500335
FCGR3A+ Monocytes,C16orf54,2.236314,,0.026655157307701308,0.07502630801156968
FCGR3A+ Monocytes,SCGB3A1,2.1943128,,0.029590774104543825,0.08172277809400771
FCGR3A+ Monocytes,ZNF682,2.1266825,,0.034962386934866405,0.09353838018382017
FCGR3A+ Monocytes,SNHG8,2.0969262,,0.03746127080064393,0.09964372754208907
FCGR3A+ Monocytes,NEMF,2.0464165,,0.04225064666303955,0.10999530958451373
FCGR3A+ Monocytes,TRAF3IP3,2.0310276,,0.04378118270605631,0.11349762174010086
FCGR3A+ Monocytes,LYRM4,1.9921471,,0.047954294412702686,0.12258691673233314
FCGR3A+ Monocytes,MAGEH1,1.8860197,,0.06102846182223339,0.1505641782943154
FCGR3A+ Monocytes,FHL1,1.8577527,,0.06497318513763922,0.1592276190439745
FCGR3A+ Monocytes,LUC7L3,1.8456882,,0.06668543663094591,0.16298913899957257
FCGR3A+ Monocytes,FBXO21,1.8301865,,0.06900268589296582,0.1677604982424222
FCGR3A+ Monocytes,LIX1L,1.7799214,,0.07690774522559912,0.1840578590164729
FCGR3A+ Monocytes,ZNF559,1.7254518,,0.08632637975295446,0.2031599052316649
FCGR3A+ Monocytes,DNMT3A,1.7241575,,0.08655957503838058,0.2033780826340213
FCGR3A+ Monocytes,ACAP1,1.7217933,,0.0868883610808647,0.20370000977886393
FCGR3A+ Monocytes,NOG,1.609733,,0.10937506042699258,0.2455777618210936
FCGR3A+ Monocytes,CISH,1.5369267,,0.12618926770993874,0.2738322007684385
FCGR3A+ Monocytes,RP11-291B21.2,1.5205071,,0.13027304156960445,0.28169629459403883
FCGR3A+ Monocytes,MAL,1.513502,,0.13201156370164108,0.2844516460534775
FCGR3A+ Monocytes,ATXN3,1.4571326,,0.1469308605346324,0.3082864402541716
FCGR3A+ Monocytes,CBX5,1.4534224,,0.14796868866041438,0.3101099769188616
FCGR3A+ Monocytes,PASK,1.4401067,,0.1516709573667501,0.31631547144921496
FCGR3A+ Monocytes,ARHGAP21,1.4399309,,0.15179012286083113,0.31631547144921496
FCGR3A+ Monocytes,AC093323.3,1.3746551,,0.1710618641281073,0.3516909466078985
FCGR3A+ Monocytes,EARS2,1.34085,,0.1818285131663322,0.37010056168296634
FCGR3A+ Monocytes,RPUSD2,1.3233409,,0.1875131553251014,0.3799880699972838
FCGR3A+ Monocytes,NMNAT3,1.3132063,,0.19095056598932927,0.38567817614108485
FCGR3A+ Monocytes,ATP10A,1.2997388,,0.19551421387457188,0.3927378416409433
FCGR3A+ Monocytes,RMDN3,1.2894964,,0.19898455142375981,0.39796910284751963
FCGR3A+ Monocytes,RIC3,1.2877796,,0.19954548452460588,0.39865717451763655
FCGR3A+ Monocytes,IL23A,1.2808468,,0.20199470551811521,0.40267491186799975
FCGR3A+ Monocytes,RP11-314N13.3,1.2772697,,0.20334583259718014,0.40492918777206627
FCGR3A+ Monocytes,ZCCHC11,1.2721254,,0.2050624265709928,0.40746458382430784
FCGR3A+ Monocytes,TTPAL,1.1982067,,0.23251732684862256,0.44844370067971484
FCGR3A+ Monocytes,GIMAP5,1.1947683,,0.23377723433419786,0.44992937875000594
FCGR3A+ Monocytes,SNTA1,1.1864305,,0.2371865470298622,0.4550954991591892
FCGR3A+ Monocytes,F5,1.1863034,,0.23720429172715082,0.4550954991591892
FCGR3A+ Monocytes,FSTL1,1.1834971,,0.23834228263512255,0.4563261619618354
FCGR3A+ Monocytes,CCDC122,1.1834971,,0.23834228263512622,0.4563261619618354
FCGR3A+ Monocytes,MRPL19,1.1792173,,0.23995105952276755,0.4584511927264519
FCGR3A+ Monocytes,NNT-AS1,1.173156,,0.24239019242966034,0.4621505951096636
FCGR3A+ Monocytes,PHRF1,1.1466815,,0.25316689753656957,0.47774205099816724
FCGR3A+ Monocytes,TMEM116,1.1408067,,0.25557395237655073,0.4817896661211285
FCGR3A+ Monocytes,TMEM234,1.1379339,,0.2567740696934648,0.48290092041507
FCGR3A+ Monocytes,SPATA7,1.1367595,,0.25730703920409603,0.48290092041507
FCGR3A+ Monocytes,ARHGAP33,1.1367595,,0.2573070392040974,0.48290092041507
FCGR3A+ Monocytes,CCDC66,1.1315904,,0.25940329852422717,0.48552267076123173
FCGR3A+ Monocytes,RGS14,1.1063186,,0.27012776383990617,0.49999479349219295
FCGR3A+ Monocytes,ACVR2A,1.0901206,,0.2772622107328821,0.5085907618034323
FCGR3A+ Monocytes,MCF2L,1.0901206,,0.2772622107328831,0.5085907618034323
FCGR3A+ Monocytes,DNAJA3,1.0883222,,0.2779938267165995,0.5094243803640178
FCGR3A+ Monocytes,TCF12,1.0761673,,0.28340607025303804,0.5183088130597849
FCGR3A+ Monocytes,PLA2G12A,1.0675536,,0.28722982319387214,0.5245133454654254
FCGR3A+ Monocytes,RP11-421L21.3,1.0648701,,0.28845858119852563,0.5254577524706543
FCGR3A+ Monocytes,CRTC1,1.0619346,,0.28978507012470717,0.5268298307509514
FCGR3A+ Monocytes,GALT,1.0482099,,0.29602580807993906,0.5350004279753471
FCGR3A+ Monocytes,UBE2D4,1.044892,,0.29755468161326887,0.5361818674560669
FCGR3A+ Monocytes,C3orf18,1.0435793,,0.2982125001711293,0.5368184384466657
FCGR3A+ Monocytes,NARG2,1.0392076,,0.30018484910123366,0.5380657066315088
FCGR3A+ Monocytes,TDG,1.030785,,0.30411911223093224,0.5415704689587211
FCGR3A+ Monocytes,TRIM14,1.0202987,,0.30902927378725004,0.546675462195347
FCGR3A+ Monocytes,TRABD2A,1.0172582,,0.31045319690148165,0.5481392659989657
FCGR3A+ Monocytes,RP11-349A22.5,1.0137976,,0.31209928346557764,0.5505167783202799
FCGR3A+ Monocytes,TGFBRAP1,1.0019723,,0.3178080916342497,0.5573771683432738
FCGR3A+ Monocytes,CITED4,0.9910109,,0.3230879416152269,0.5650196352890458
FCGR3A+ Monocytes,CTA-29F11.1,0.98805135,,0.3245264700454128,0.5664574092530568
FCGR3A+ Monocytes,RABL2B,0.96447146,,0.33617521823289376,0.5800145391807073
FCGR3A+ Monocytes,RP11-162G10.5,0.9641152,,0.336395809992728,0.5800145391807073
FCGR3A+ Monocytes,FXN,0.95897007,,0.3389240772740002,0.5832794513385884
FCGR3A+ Monocytes,SLC2A13,0.95636666,,0.3402679778577914,0.5844977040211408
FCGR3A+ Monocytes,CGRRF1,0.9399265,,0.34858541566505197,0.5959999944115028
FCGR3A+ Monocytes,PAXIP1-AS1,0.92861646,,0.35439173839529514,0.6042343164924909
FCGR3A+ Monocytes,ZNF256,0.91586107,,0.36106767821526153,0.6122162292985707
FCGR3A+ Monocytes,MDS2,0.9126768,,0.36269674307503696,0.6138458690349152
FCGR3A+ Monocytes,MLLT6,0.90918666,,0.36452826537708827,0.6157182756735123
FCGR3A+ Monocytes,WDR91,0.9037466,,0.36742650107527375,0.6184339825790779
FCGR3A+ Monocytes,VIPR1,0.89873576,,0.37007142194965426,0.6206124758608254
FCGR3A+ Monocytes,CMTM5,0.88071126,,0.37974355398863846,0.6333653831498344
FCGR3A+ Monocytes,ZNF528,0.871686,,0.3846199578338959,0.6375753851093368
FCGR3A+ Monocytes,TACR2,0.86725694,,0.3870867252057423,0.6386583491276243
FCGR3A+ Monocytes,PPT2-EGFL8,0.86725694,,0.3870867252057456,0.6386583491276243
FCGR3A+ Monocytes,RP11-211G3.2,0.86725694,,0.3870867252057527,0.6386583491276243
FCGR3A+ Monocytes,OSBPL7,0.8652022,,0.38816182691418555,0.6387281526630317
FCGR3A+ Monocytes,PHF14,0.86142904,,0.390195673186316,0.6414844788161438
FCGR3A+ Monocytes,PDZD4,0.8583821,,0.3919113622586322,0.6427775369622479
FCGR3A+ Monocytes,POLR2I,0.8582655,,0.3919291116697098,0.6427775369622479
FCGR3A+ Monocytes,ACD,0.8581058,,0.3920313487131012,0.6427775369622479
FCGR3A+ Monocytes,YEATS2,0.852612,,0.39509044023359274,0.6468615773001498
FCGR3A+ Monocytes,SMCHD1,0.82030284,,0.413178493758399,0.6690943361479624
FCGR3A+ Monocytes,FAM173A,0.8147671,,0.4163320505202869,0.6736076662467317
FCGR3A+ Monocytes,TRIM16L,0.81206226,,0.4179097572107614,0.6749719980258168
FCGR3A+ Monocytes,BLZF1,0.8098685,,0.41915524011177596,0.6756689139457988
FCGR3A+ Monocytes,RP11-324I22.4,0.801304,,0.42412223944206795,0.6814131784043103
FCGR3A+ Monocytes,SUOX,0.801304,,0.4241222394420734,0.6814131784043103
FCGR3A+ Monocytes,ZNF350,0.7906625,,0.4302307657500103,0.690030030497981
FCGR3A+ Monocytes,NSMAF,0.77775794,,0.43778301060049696,0.6984767130935012
FCGR3A+ Monocytes,CEP68,0.77034485,,0.44217458590701963,0.7036675951159741
FCGR3A+ Monocytes,ZFYVE28,0.77005136,,0.4423317096670737,0.7036675951159741
FCGR3A+ Monocytes,CEP85L,0.7696681,,0.44256786722201635,0.7036675951159741
FCGR3A+ Monocytes,CTC-444N24.11,0.7600349,,0.4482900701907405,0.7103078870780871
FCGR3A+ Monocytes,HSPB11,0.7579043,,0.44953835537464304,0.7116722628583927
FCGR3A+ Monocytes,RORA,0.74601865,,0.4566623054611162,0.7210870424721061
FCGR3A+ Monocytes,SYP,0.7356262,,0.46300682208749544,0.7281942031730145
FCGR3A+ Monocytes,HIST1H2AH,0.7356262,,0.463006822087503,0.7281942031730145
FCGR3A+ Monocytes,DDX46,0.7352212,,0.4632057814042301,0.7281942031730145
FCGR3A+ Monocytes,YPEL2,0.7320053,,0.46515604592843274,0.7294853348263305
FCGR3A+ Monocytes,FBXO33,0.727709,,0.46778902132944444,0.732054350575595
FCGR3A+ Monocytes,DAGLB,0.7236194,,0.470306413866605,0.7344292172360408
FCGR3A+ Monocytes,RP11-727F15.9,0.716523,,0.47464316369339155,0.739317063447842
FCGR3A+ Monocytes,RP11-468E2.4,0.695045,,0.48798226514700016,0.7550377557221528
FCGR3A+ Monocytes,ZNF718,0.69497806,,0.48802222731116296,0.7550377557221528
FCGR3A+ Monocytes,HINT1,0.69106865,,0.49044009042053194,0.7564446599553926
FCGR3A+ Monocytes,CCND2,0.6904351,,0.4908490354575078,0.7564446599553926
FCGR3A+ Monocytes,TAOK2,0.69030416,,0.4909473991223908,0.7564446599553926
FCGR3A+ Monocytes,STK38,0.6831968,,0.4953901619900558,0.7600393303319888
FCGR3A+ Monocytes,CD320,0.6767468,,0.4994640500587594,0.764880824480411
FCGR3A+ Monocytes,ISCA2,0.67334986,,0.5016200626067991,0.7662840119831098
FCGR3A+ Monocytes,ARVCF,0.670942,,0.5031919082814322,0.7662840119831098
FCGR3A+ Monocytes,IPO9-AS1,0.67022073,,0.5036501820450217,0.7662840119831098
FCGR3A+ Monocytes,ZNF587B,0.67022073,,0.5036501820450277,0.7662840119831098
FCGR3A+ Monocytes,PBLD,0.67022073,,0.5036501820450325,0.7662840119831098
FCGR3A+ Monocytes,SLC4A7,0.66247636,,0.5085480690185826,0.768045481393718
FCGR3A+ Monocytes,SPRTN,0.66019624,,0.5100020500275635,0.7689776603368841
FCGR3A+ Monocytes,SMC2,0.6584671,,0.5111244458958841,0.7694282406543382
FCGR3A+ Monocytes,C9orf37,0.65763605,,0.5116711984592803,0.7696003786973464
FCGR3A+ Monocytes,TM7SF3,0.65497774,,0.5133526051021873,0.7713280949608176
FCGR3A+ Monocytes,OBSCN,0.6538723,,0.5140788445739943,0.7713280949608176
FCGR3A+ Monocytes,GTF2H2,0.64272106,,0.5212574967617221,0.7789197390634514
FCGR3A+ Monocytes,UNC45A,0.64066625,,0.5225878735254812,0.779640025600515
FCGR3A+ Monocytes,BABAM1,0.63411033,,0.5268461172237426,0.7834491613731707
FCGR3A+ Monocytes,ARMCX5,0.6318305,,0.5283374329996919,0.7835301960847231
FCGR3A+ Monocytes,VPS13A,0.6295981,,0.5297948125634113,0.7846598432647462
FCGR3A+ Monocytes,TMEM177,0.6286482,,0.5304235390608167,0.784958506275186
FCGR3A+ Monocytes,BRWD1,0.6231535,,0.5340015066652755,0.7889829334813314
FCGR3A+ Monocytes,PHF3,0.619682,,0.5362788467386321,0.7910758589932632
FCGR3A+ Monocytes,KCNQ1OT1,0.6172213,,0.5379161051234483,0.79263314414016
FCGR3A+ Monocytes,AP4B1-AS1,0.6050847,,0.5459438739359717,0.7982854735834165
FCGR3A+ Monocytes,CTD-2015H6.3,0.6050847,,0.5459438739359754,0.7982854735834165
FCGR3A+ Monocytes,DRAXIN,0.6050847,,0.5459438739359757,0.7982854735834165
FCGR3A+ Monocytes,RP11-527L4.5,0.6050847,,0.5459438739359794,0.7982854735834165
FCGR3A+ Monocytes,SHPK-1,0.6050847,,0.5459438739359843,0.7982854735834165
FCGR3A+ Monocytes,ZNF653,0.6050847,,0.545943873935991,0.7982854735834165
FCGR3A+ Monocytes,RP11-950C14.3,0.6050847,,0.5459438739359926,0.7982854735834165
FCGR3A+ Monocytes,RP11-400F19.6,0.604387,,0.5463874159423951,0.798298943165439
FCGR3A+ Monocytes,ATP6V0E2,0.6026755,,0.5475092230069813,0.7990053963938848
FCGR3A+ Monocytes,TMEM102,0.5931324,,0.5538747295553474,0.8066733382905932
FCGR3A+ Monocytes,GYS1,0.5857433,,0.5588262518484416,0.8106729683484102
FCGR3A+ Monocytes,C12orf45,0.5847333,,0.559498417036256,0.8110079578175383
FCGR3A+ Monocytes,ILF3-AS1,0.57639515,,0.565088022746675,0.8171768574416906
FCGR3A+ Monocytes,SEPHS2,0.5714015,,0.5684818123940034,0.8195055460236693
FCGR3A+ Monocytes,EHMT2,0.56883126,,0.5702075708525298,0.8207059633727093
FCGR3A+ Monocytes,ACOT13,0.5597449,,0.5763794039002121,0.8282919033374432
FCGR3A+ Monocytes,RP11-142C4.6,0.5537615,,0.5804788958216023,0.8328807264013309
FCGR3A+ Monocytes,RP11-798G7.6,0.5528629,,0.5810925750652652,0.833110883751917
FCGR3A+ Monocytes,AGPAT1,0.55068773,,0.5825710725527666,0.833624678528933
FCGR3A+ Monocytes,TSPAN15,0.5503319,,0.5828115951630461,0.833624678528933
FCGR3A+ Monocytes,ANKAR,0.5475846,,0.5846907261209742,0.8339859761242142
FCGR3A+ Monocytes,ATAD3C,0.5467694,,0.5852621195117835,0.8339859761242142
FCGR3A+ Monocytes,RNF26,0.5458465,,0.5858749677564241,0.8339859761242142
FCGR3A+ Monocytes,PLCL1,0.54021543,,0.5897622404546641,0.8344749791806909
FCGR3A+ Monocytes,CTB-152G17.6,0.54021543,,0.5897622404546743,0.8344749791806909
FCGR3A+ Monocytes,ZNF841,0.54021543,,0.5897622404546753,0.8344749791806909
FCGR3A+ Monocytes,RFPL2,0.54021543,,0.5897622404546762,0.8344749791806909
FCGR3A+ Monocytes,CTD-2368P22.1,0.54021543,,0.5897622404546814,0.8344749791806909
FCGR3A+ Monocytes,RP11-178G16.4,0.54021543,,0.5897622404546885,0.8344749791806909
FCGR3A+ Monocytes,URGCP,0.5374663,,0.5916278994601706,0.8351859287310243
FCGR3A+ Monocytes,NELFB,0.531503,,0.5957627895233102,0.8403775956591283
FCGR3A+ Monocytes,RP11-18H21.1,0.5254312,,0.5999546132167511,0.8449935471972326
FCGR3A+ Monocytes,RNF25,0.5189133,,0.6044835216460871,0.8502141815487108
FCGR3A+ Monocytes,EFCAB14,0.5172549,,0.6056328134726519,0.8502141815487108
FCGR3A+ Monocytes,TRIM23,0.516354,,0.60627312777163,0.8502141815487108
FCGR3A+ Monocytes,NKTR,0.5088509,,0.6114993728582031,0.8560059766286193
FCGR3A+ Monocytes,FBXO11,0.49572048,,0.6207287575749463,0.8623578657768338
FCGR3A+ Monocytes,FASTKD1,0.49266475,,0.6228807486149786,0.8646939697540261
FCGR3A+ Monocytes,ADPRM,0.48490128,,0.6283604179347713,0.8709852550257237
FCGR3A+ Monocytes,LIN52,0.48046482,,0.6315141336872401,0.8727240433963512
FCGR3A+ Monocytes,MINA,0.47796264,,0.6332817326991589,0.8728969471323901
FCGR3A+ Monocytes,PGM2L1,0.4772267,,0.6338079218345773,0.8728969471323901
FCGR3A+ Monocytes,GDF11,0.47561014,,0.634963666113153,0.8728969471323901
FCGR3A+ Monocytes,AP003419.16,0.47561014,,0.6349636661131597,0.8728969471323901
FCGR3A+ Monocytes,INSL3,0.47561014,,0.6349636661131625,0.8728969471323901
FCGR3A+ Monocytes,TUBG2,0.47561014,,0.6349636661131695,0.8728969471323901
FCGR3A+ Monocytes,DIMT1,0.47185794,,0.6376166802205678,0.8745816852577639
FCGR3A+ Monocytes,DENND5A,0.4659058,,0.6418644329660379,0.8797515494344352
FCGR3A+ Monocytes,METTL3,0.44348076,,0.6579784520302485,0.8984876633221374
FCGR3A+ Monocytes,RP5-827C21.4,0.44069844,,0.6599859099778826,0.8992246868342092
FCGR3A+ Monocytes,ICOS,0.43711993,,0.6625765796592146,0.9014180262129062
FCGR3A+ Monocytes,TASP1,0.4352203,,0.6639514798993889,0.9014645413205905
FCGR3A+ Monocytes,FN3KRP,0.43498,,0.6641138282536252,0.9014645413205905
FCGR3A+ Monocytes,UBIAD1,0.4348179,,0.6642313160781894,0.9014645413205905
